PRODUCT,UF,EXP,MODEL,PARAMETERS,GRANU,INFO,CLASS,MAPE,POCID,PBE,MASE1,RRMSE,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,context_length,num_samples,batch_size,lr,max_epochs,PARAMETERS_FINE_TUNING
etanolhidratado,am,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.1778726148645202,72.72727272727273,18.01714063703616,0.632863294165865,0.6502853805719313,12625.176,11593.162,10634.168,11763.28,12231.547,12673.733,12393.404,12507.885,12770.649,12467.91,11286.849,11827.061,,,,,,"{'lr': 0.0001, 'epochs': 10, 'global_batch_size': 32}"
gasolinac,am,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.1631462608585224,54.54545454545455,-16.09636307921961,1.509625524781093,0.2877186310292433,54991.96,57205.04,56380.35,57675.18,59335.895,65313.12,62694.133,64658.266,62593.734,66119.93,54012.547,55491.348,,,,,,"{'lr': 1e-07, 'epochs': 10, 'global_batch_size': 64}"
gasolinadeaviacao,am,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,1.583528929929462e+17,63.63636363636363,-563.2502345131402,5.035180076539619,0.6555870669929452,42.861763,35.70544,63.93307,54.751637,72.300995,73.359245,75.755066,84.51661,100.70859,135.00346,112.15437,131.94629,,,,,,"{'lr': 0.0001, 'epochs': 20, 'global_batch_size': 16}"
glp,am,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.04000058538697353,54.54545454545455,0.1807026040263945,0.8800249560738641,0.05279721510022972,15228.661,15035.077,15069.487,14947.442,15083.748,14959.347,14814.489,14730.555,14971.845,15481.171,14803.164,14713.52,,,,,,"{'lr': 1e-07, 'epochs': 5, 'global_batch_size': 64}"
oleocombustivel,am,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,7.120459289911758,63.63636363636363,-42.55250524700617,17.84922357079116,0.03514611385112357,207.06213,-117.84535,127.48408,-1748.1353,-940.0605,76.354,706.61725,-1002.0935,1289.2421,1746.3927,923.96027,869.01746,,,,,,"{'lr': 0.0001, 'epochs': 50, 'global_batch_size': 64}"
oleodiesel,am,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.2115205089506296,81.81818181818181,-16.21281557110891,1.238333314413455,0.2613948750112374,79193.32,85673.17,88433.12,90832.09,95282.66,98309.16,96543.375,96150.984,92477.39,89168.73,81734.23,79054.75,,,,,,"{'lr': 5e-05, 'epochs': 10, 'global_batch_size': 16}"
querosenedeaviacao,am,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.1491946738559987,81.81818181818181,-13.59652743356718,0.2997852203125107,0.09144338274165321,6557.6206,6130.0215,6893.7407,6903.8506,8259.424,7972.083,8038.637,8712.743,8526.961,9075.172,7383.7847,6186.9883,,,,,,"{'lr': 1e-07, 'epochs': 10, 'global_batch_size': 16}"
queroseneiluminante,am,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,1.066823272575795e+16,0.0,-inf,inf,0.01817339884183168,-4.3918343,0.43079937,2.715232,2.6603281,1.0160406,3.7199478,2.5522702,3.7614007,-0.25318077,-1.5427892,-2.3142743,-3.067785,,,,,,"{'lr': 0.0001, 'epochs': 10, 'global_batch_size': 16}"
etanolhidratado,go,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.4652203943488218,36.36363636363637,49.22844619625231,2.141606353208801,1.316679714964615,29329.9,79958.19,71260.82,82419.55,95072.42,64587.465,86222.516,49728.266,42559.727,46875.793,43577.31,46092.805,,,,,,"{'lr': 0.001, 'epochs': 10, 'global_batch_size': 32}"
gasolinac,go,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.2411365165089427,54.54545454545455,-22.96107514615623,1.511763655484778,0.4609970072294816,149245.34,151411.42,156238.42,153236.58,161621.02,158548.1,165706.28,168465.92,170982.27,188602.16,169949.17,176357.14,,,,,,"{'lr': 0.0001, 'epochs': 10, 'global_batch_size': 16}"
gasolinadeaviacao,go,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.2920913841006723,54.54545454545455,17.38857151113307,1.196977950701466,0.2650208278186661,293.60266,167.50642,355.0369,213.59244,186.80988,261.70554,197.90758,243.29893,129.22826,198.19022,213.49463,181.36903,,,,,,"{'lr': 0.0001, 'epochs': 50, 'global_batch_size': 32}"
glp,go,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.02063176671538067,90.9090909090909,0.8378176588113259,0.7116122400087254,0.02852718065213793,51261.11,46832.887,48309.21,47924.78,49193.01,50051.67,46677.438,47046.945,47014.91,49597.184,47694.65,45662.58,,,,,,"{'lr': 5e-05, 'epochs': 5, 'global_batch_size': 32}"
oleocombustivel,go,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.1648317935550854,72.72727272727273,1.606429253173361,0.6419197204877407,0.04727122125649327,3910.4038,4664.859,4512.5776,4505.353,5080.933,5851.217,5687.1655,5597.4136,4441.2803,3957.8071,3499.3552,2442.7256,,,,,,"{'lr': 1e-06, 'epochs': 20, 'global_batch_size': 64}"
oleodiesel,go,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.03413241714395692,90.9090909090909,-1.52486842829245,0.5797666802300038,0.07496042157158238,291844.5,259805.45,280510.56,307082.8,337662.62,337119.66,324182.38,338587.53,289862.8,258987.6,251991.05,292925.75,,,,,,"{'lr': 1e-07, 'epochs': 5, 'global_batch_size': 64}"
querosenedeaviacao,go,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.4409979362700371,45.45454545454545,41.65736956104696,1.308986411137562,0.5428547159685293,1220.6046,2091.799,2693.1858,2279.6174,2946.4192,3096.4202,4558.7583,5267.3237,3713.1833,3181.4329,1901.2814,1896.595,,,,,,"{'lr': 0.001, 'epochs': 100, 'global_batch_size': 16}"
queroseneiluminante,go,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,2.335354049300616e+16,0.0,inf,inf,0.07160529228152454,-8.252873,-6.7707725,-3.087856,-1.3987826,-1.0250603,1.7736033,3.0348175,5.5927644,-6.896623,-7.790143,-7.1257915,-9.477244,,,,,,"{'lr': 1e-07, 'epochs': 100, 'global_batch_size': 32}"
etanolhidratado,ce,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.4080243663128003,45.45454545454545,45.13523607059226,1.228959817685654,0.7335138995181637,9587.515,8746.291,8234.663,8141.721,7921.8833,7627.3257,7225.924,7136.164,7187.6655,7657.017,6955.9624,6202.572,,,,,,"{'lr': 0.0001, 'epochs': 5, 'global_batch_size': 32}"
gasolinac,ce,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.09402925389443183,90.9090909090909,-8.439799135532061,1.449670250569411,0.2306948689336127,124392.06,122220.15,128001.164,127542.41,142478.36,142611.3,138773.89,149682.94,137108.23,166525.88,142476.73,136589.83,,,,,,"{'lr': 5e-05, 'epochs': 50, 'global_batch_size': 32}"
gasolinadeaviacao,ce,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.2017952609103188,45.45454545454545,2.286234398752734,0.6579484110269956,0.1505978895606254,29.288433,26.826979,32.66881,33.21953,40.04572,41.99645,42.540688,40.94664,37.656284,35.553024,33.03625,30.254965,,,,,,"{'lr': 1e-06, 'epochs': 10, 'global_batch_size': 16}"
glp,ce,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.02824796809462218,72.72727272727273,1.906022690193217,0.9477122840131574,0.06116397630470892,42576.426,43343.383,43701.57,43595.758,44130.242,44894.312,42733.258,42987.527,42422.613,44257.926,42873.652,40291.895,,,,,,"{'lr': 1e-06, 'epochs': 10, 'global_batch_size': 16}"
oleocombustivel,ce,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,2.592408951140121,45.45454545454545,-205.6536808587764,5.514591878062814,0.06573634952199585,-43.044533,126.24946,294.05185,375.8009,479.5829,448.9676,388.06305,387.33746,298.37573,318.29053,203.13905,293.15988,,,,,,"{'lr': 1e-07, 'epochs': 5, 'global_batch_size': 64}"
oleodiesel,ce,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.05127199156821428,90.9090909090909,3.571967951671752,0.7253788251451775,0.08987861890798428,82850.07,82389.8,86587.03,89086.33,93597.984,99590.914,98298.42,101455.24,99749.97,101099.695,95291.03,90837.2,,,,,,"{'lr': 1e-06, 'epochs': 10, 'global_batch_size': 64}"
querosenedeaviacao,ce,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,0.1181621812867779,81.81818181818181,-11.4402555397977,1.307133899828332,0.208092673219791,16880.81,15502.74,15974.425,16153.469,19008.441,18117.969,17366.729,18399.719,18796.336,20826.23,21424.389,18009.58,,,,,,"{'lr': 1e-07, 'epochs': 20, 'global_batch_size': 32}"
queroseneiluminante,ce,EXP1,TimeMoE,TimeMoE_200M,TimeMoE_fine_tuning_indiv,,2-DL,7.662338242056466e+16,0.0,-inf,inf,0.08183187583592755,26.958189,19.21017,13.2498,14.6393795,6.143888,6.954808,-1.8655556,-8.398575,24.683882,27.729017,24.5604,29.77204,,,,,,"{'lr': 0.0001, 'epochs': 10, 'global_batch_size': 32}"
etanolhidratado,pe,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.2989169843989652,54.54545454545455,33.63346368160342,0.8808674909104474,0.4682579320007116,14313.112,14449.942,14384.429,14068.96,13316.395,12958.703,12517.334,12674.151,12712.983,13929.672,12711.603,12507.458,,,,,,"{'lr': 1e-06, 'epochs': 20, 'global_batch_size': 16}"
gasolinac,pe,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.1146290607401455,72.72727272727273,-10.00425787081495,1.362800530873096,0.221672166990983,121577.28,121069.15,121603.29,123162.03,129764.56,135992.38,138866.56,140158.61,139697.81,154379.39,142112.83,135653.7,,,,,,"{'lr': 1e-07, 'epochs': 100, 'global_batch_size': 16}"
gasolinadeaviacao,pe,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.5852523736588123,36.36363636363637,-11.63144108334562,0.7842572970878614,0.1428922700588212,32.171707,32.865955,34.01737,36.086,34.74787,33.57626,34.296787,34.40827,35.009678,36.083763,35.096992,36.3468,,,,,,"{'lr': 1e-06, 'epochs': 5, 'global_batch_size': 16}"
glp,pe,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.02036249787135566,90.9090909090909,-0.295476342979537,0.6526640912184022,0.02963322937066861,46157.812,43430.27,45720.977,46150.914,49588.914,50505.105,47315.03,48038.285,45276.67,48714.164,43928.75,41702.496,,,,,,"{'lr': 0.0001, 'epochs': 5, 'global_batch_size': 16}"
oleocombustivel,pe,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,29.56464749206156,54.54545454545455,-1193.216771445583,15.94405038201299,0.4803031807108505,626.35034,2208.534,3503.1655,4582.474,5285.5464,5889.635,6580.537,6901.4194,7345.739,7848.423,8868.764,10866.303,,,,,,"{'lr': 1e-07, 'epochs': 5, 'global_batch_size': 32}"
oleodiesel,pe,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.05596084008402893,72.72727272727273,4.76881908605468,1.444440337883064,0.111912398398926,118843.35,115875.625,116089.74,117824.96,121850.11,126796.04,131738.6,136633.94,134171.64,131108.08,123597.77,114791.54,,,,,,"{'lr': 1e-07, 'epochs': 5, 'global_batch_size': 64}"
querosenedeaviacao,pe,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.03079281619441221,90.9090909090909,-1.958354642498409,0.2977505580996302,0.04193304649119633,17853.053,16805.16,17148.404,17075.236,19890.838,18357.006,17742.531,18203.186,18267.068,20882.281,21686.709,17639.93,,,,,,"{'lr': 1e-07, 'epochs': 5, 'global_batch_size': 64}"
queroseneiluminante,pe,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,3.566161527640337e+16,0.0,-inf,inf,0.04606281784264681,8.4611635,0.9245209,1.9381346,4.2300305,3.7237015,5.2181735,3.7446516,4.114695,14.308315,11.799495,20.403965,16.154785,,,,,,"{'lr': 1e-06, 'epochs': 80, 'global_batch_size': 64}"
etanolhidratado,ba,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.2422483292450951,54.54545454545455,4.965252063605653,0.759618630097071,0.4612472894537954,46170.766,45904.113,45111.133,41290.07,37629.69,35563.977,38047.26,37506.426,36199.406,38071.832,42655.0,46957.02,,,,,,"{'lr': 0.001, 'epochs': 20, 'global_batch_size': 32}"
gasolinac,ba,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.1196875133952796,63.63636363636363,-10.36826082207122,1.326775278924819,0.2580000391313083,190984.84,191401.4,191575.34,197534.45,208750.66,212327.56,217877.02,221686.03,217982.53,258527.05,242967.72,221771.12,,,,,,"{'lr': 1e-06, 'epochs': 50, 'global_batch_size': 64}"
gasolinadeaviacao,ba,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.3764443107597361,81.81818181818181,34.47705313640208,1.098144506313192,0.3744037285770571,103.17482,99.479904,98.60327,103.586205,106.97482,98.89877,94.30922,89.42226,77.04208,108.61638,117.585625,74.92299,,,,,,"{'lr': 0.0001, 'epochs': 20, 'global_batch_size': 32}"
glp,ba,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.03819048216234158,72.72727272727273,-1.816521421896404,0.7535312257135951,0.05304309514994994,73022.2,71505.875,74457.52,76806.7,79697.32,78932.586,75127.24,73003.86,71709.305,74774.14,70406.18,66366.44,,,,,,"{'lr': 1e-07, 'epochs': 5, 'global_batch_size': 64}"
oleocombustivel,ba,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.1578431832683102,45.45454545454545,10.83428077651552,0.3841157374670743,0.06959307282575104,13039.836,12223.798,12039.726,12063.591,12374.861,12871.855,13284.88,13434.705,14294.59,14104.167,13563.156,12685.872,,,,,,"{'lr': 1e-07, 'epochs': 100, 'global_batch_size': 16}"
oleodiesel,ba,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.04421144252982814,90.9090909090909,2.117488919465283,0.479415595358374,0.08238067208556106,287549.34,285530.22,290758.53,286395.16,306530.03,310250.88,299893.1,317908.66,284076.97,279019.16,263510.12,252850.83,,,,,,"{'lr': 0.0001, 'epochs': 5, 'global_batch_size': 16}"
querosenedeaviacao,ba,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.0534479253373264,81.81818181818181,-0.1119179522337221,0.59410177566172,0.0557927090035369,15562.277,13529.347,13138.426,14125.888,17416.684,15812.208,16211.072,17880.412,18117.178,23348.504,24810.812,17996.627,,,,,,"{'lr': 1e-07, 'epochs': 5, 'global_batch_size': 16}"
queroseneiluminante,ba,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.2211752857621199,36.36363636363637,16.89000477866521,0.8650242571942818,0.2782291237577229,362.10953,208.42677,396.3259,320.5055,292.82272,429.8922,259.13446,334.92337,308.9245,366.76175,484.85538,424.06168,,,,,,"{'lr': 5e-05, 'epochs': 100, 'global_batch_size': 16}"
etanolhidratado,ro,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.3266611441078493,63.63636363636363,38.42812084971084,0.764321648200514,0.3062507313219275,663.6638,701.2999,722.7807,745.6401,768.7313,816.12036,848.0718,854.2762,830.40295,826.0408,798.28143,780.6578,,,,,,"{'lr': 1e-06, 'epochs': 5, 'global_batch_size': 16}"
gasolinac,ro,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.08540658500876817,72.72727272727273,-7.110738047587492,1.57900902062405,0.1854269988997991,39446.664,39884.887,40319.953,40961.605,43467.945,44787.55,45060.227,44508.652,43768.53,48362.535,41712.2,41411.816,,,,,,"{'lr': 1e-06, 'epochs': 10, 'global_batch_size': 32}"
gasolinadeaviacao,ro,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.8348670807689326,45.45454545454545,-17.09989559894064,0.4467167135794531,0.3703831452478916,52.245148,42.216057,55.319687,47.13027,57.3126,54.48214,60.748444,53.306084,53.739986,55.625355,51.31716,44.6774,,,,,,"{'lr': 1e-07, 'epochs': 5, 'global_batch_size': 32}"
glp,ro,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.02365582430080533,81.81818181818181,0.1239432421821028,0.73626507989856,0.03568130985661706,7832.8813,7466.3774,7582.5615,7596.517,7632.8447,7669.707,7463.3574,7481.506,7564.3076,7875.624,7292.2637,7349.9746,,,,,,"{'lr': 1e-07, 'epochs': 20, 'global_batch_size': 64}"
oleocombustivel,ro,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,2.007871559187825e+17,27.27272727272727,-1562.684280702597,18.3012048607891,0.1560609973697646,-32.942196,-91.86222,-7.4160433,100.1143,153.43408,149.23561,59.11392,38.713528,145.85037,242.68552,361.803,525.33234,,,,,,"{'lr': 5e-05, 'epochs': 5, 'global_batch_size': 64}"
oleodiesel,ro,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.0586093895623165,45.45454545454545,1.869606195359375,0.5711684776868691,0.09753464668730093,72790.27,71789.305,74429.48,77697.336,83097.51,80638.79,78349.46,80315.305,77290.305,74432.27,67644.62,68695.266,,,,,,"{'lr': 1e-07, 'epochs': 5, 'global_batch_size': 32}"
querosenedeaviacao,ro,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.1236005281382465,45.45454545454545,-5.114033051260373,0.851659979109628,0.08656714099918443,1187.4537,1160.0088,973.64075,988.72955,1297.8905,1415.1934,1322.3105,1322.6746,1404.8342,1464.5596,1463.575,1250.0867,,,,,,"{'lr': 0.0001, 'epochs': 100, 'global_batch_size': 32}"
queroseneiluminante,ro,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,1.484621147677218e+17,0.0,-inf,inf,2.024904704517551,0.5562087,-8.832048,-4.19051,2.2280176,14.959059,28.521458,50.854225,65.91528,70.27766,54.26081,47.183323,47.80394,,,,,,"{'lr': 1e-06, 'epochs': 10, 'global_batch_size': 16}"
etanolhidratado,es,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.3594755617588396,72.72727272727273,50.5374175666546,0.866729063652442,0.7913036128141385,3549.3752,3407.572,3339.587,3381.9575,3650.1438,3684.2542,3715.937,3774.6877,3744.7393,4230.6406,4035.8298,3949.1846,,,,,,"{'lr': 1e-06, 'epochs': 80, 'global_batch_size': 32}"
gasolinac,es,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.03261357629237194,81.81818181818181,-0.6769441008680771,1.000173467083061,0.07293779373043895,83684.0,81612.164,81760.74,79847.22,83634.96,82104.0,81831.77,84374.73,80503.305,92800.76,87071.984,80865.31,,,,,,"{'lr': 1e-07, 'epochs': 5, 'global_batch_size': 64}"
gasolinadeaviacao,es,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.2906837303539352,72.72727272727273,34.06600346245861,0.8869853879459989,0.7878757251602113,27.393896,27.069904,27.174967,26.611258,26.441244,26.477295,26.883816,26.273972,27.795715,28.628489,28.895641,29.787743,,,,,,"{'lr': 1e-07, 'epochs': 10, 'global_batch_size': 64}"
glp,es,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.04461675730845627,63.63636363636363,-2.072110660232025,0.9085939105762336,0.06117949861003328,23506.234,22477.744,23416.574,23653.89,24161.598,24350.957,23329.29,22788.498,22612.658,23789.844,21620.021,20651.982,,,,,,"{'lr': 1e-07, 'epochs': 20, 'global_batch_size': 64}"
oleocombustivel,es,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,1.560077623945942e+18,45.45454545454545,-264.9299967990393,2.591114850920889,0.1127496614864005,2071.47,2543.267,2880.311,3155.6697,3627.8193,4156.882,4377.0474,4564.5244,4605.8774,4427.653,4423.1694,4451.7866,,,,,,"{'lr': 1e-06, 'epochs': 50, 'global_batch_size': 16}"
oleodiesel,es,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.04469126173866234,81.81818181818181,3.103986644168028,1.017514039714459,0.093873043117734,107147.72,105914.76,110021.44,110660.91,114738.664,115611.61,112052.266,111428.8,103655.15,105397.42,103884.58,101184.06,,,,,,"{'lr': 1e-06, 'epochs': 20, 'global_batch_size': 64}"
querosenedeaviacao,es,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.1754197731945325,54.54545454545455,-13.63568181511939,1.489203937937709,0.2586908805215141,3011.7327,3232.8513,2151.4866,2491.3894,3073.773,2869.747,2834.9153,2972.1226,3153.5115,3432.2722,3651.365,3788.4521,,,,,,"{'lr': 0.001, 'epochs': 10, 'global_batch_size': 32}"
queroseneiluminante,es,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,1.797098343655014e+16,0.0,622.0731431245804,6.614660042524338,0.07786739544411422,-8.416736,-7.0229707,-5.9804444,-3.9198031,-2.318456,-1.5376564,0.9322805,1.0373626,-7.1326694,-7.921763,-1.6641773,-8.262281,,,,,,"{'lr': 1e-07, 'epochs': 5, 'global_batch_size': 16}"
etanolhidratado,pi,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.1549590998877299,72.72727272727273,15.11659153860178,0.3831441880488569,0.3485658461335951,4277.4233,4244.962,4326.6704,4376.7734,4497.8325,4537.872,4648.5356,4658.796,4673.0864,4746.7393,4792.4346,4810.026,,,,,,"{'lr': 1e-07, 'epochs': 100, 'global_batch_size': 16}"
gasolinac,pi,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.06705474609812417,90.9090909090909,-4.816303499969806,0.6559842126032619,0.1787503621174516,48218.805,47174.66,49259.883,50106.566,54424.137,56328.676,57935.832,58222.984,57866.01,64796.016,60233.73,54663.457,,,,,,"{'lr': 1e-06, 'epochs': 10, 'global_batch_size': 16}"
gasolinadeaviacao,pi,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,1.434267248614878e+16,54.54545454545455,-53.58196532390025,0.8913473111347474,0.3534665352510857,34.671936,33.17105,33.96467,35.45848,38.624233,39.423313,38.216557,35.827435,39.81678,41.584244,42.593884,42.257534,,,,,,"{'lr': 1e-07, 'epochs': 100, 'global_batch_size': 16}"
glp,pi,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.04790961374442303,72.72727272727273,-2.514144072987583,0.6572607384053563,0.07910695435556298,15277.814,15015.775,15304.951,15343.57,15955.525,16386.727,15248.672,15607.912,15249.715,16301.824,15850.148,14930.868,,,,,,"{'lr': 0.0001, 'epochs': 5, 'global_batch_size': 32}"
oleocombustivel,pi,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,1.612113698220933e+17,45.45454545454545,-566.8982312185934,32.43533493030218,0.1794013006360598,-79.129715,-68.702576,-7.564224,-12.338251,47.291103,89.39537,112.27947,115.51617,122.94564,136.95598,129.67622,129.79013,,,,,,"{'lr': 1e-07, 'epochs': 10, 'global_batch_size': 64}"
oleodiesel,pi,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.05863059972697523,90.9090909090909,-4.595810609773446,0.9704767379487845,0.1231811257311752,50161.805,52190.613,53645.67,56346.332,60611.18,61967.246,60858.547,61684.992,62034.895,61104.312,53734.777,51261.3,,,,,,"{'lr': 1e-06, 'epochs': 100, 'global_batch_size': 64}"
querosenedeaviacao,pi,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.2064508932919683,63.63636363636363,-14.16939628667946,0.9980378956818206,0.2167475952585668,1637.1805,1434.249,1468.0383,1526.4824,1598.3827,1615.0664,1620.9824,1760.6595,1812.0302,2328.8472,2467.1167,1702.7821,,,,,,"{'lr': 1e-07, 'epochs': 50, 'global_batch_size': 16}"
queroseneiluminante,pi,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,6.3616921370624e+16,0.0,-inf,inf,0.102221226331233,16.985952,10.847723,14.852625,13.952747,15.285521,15.563372,13.542812,13.525437,19.618788,8.278375,17.218687,9.837491,,,,,,"{'lr': 1e-06, 'epochs': 50, 'global_batch_size': 64}"
etanolhidratado,to,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.2826449359701471,54.54545454545455,-7.282437997241212,0.6432232235271467,0.3803622995382431,2259.7864,2677.0256,2936.7097,2956.94,4180.722,3635.4194,3635.67,3689.801,3168.9624,3762.4026,3647.185,3044.2532,,,,,,"{'lr': 0.0001, 'epochs': 100, 'global_batch_size': 32}"
gasolinac,to,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.05120545490510377,63.63636363636363,-2.909254097878338,0.6714188328742219,0.1332785827349838,34217.008,34552.9,35193.277,35623.42,39153.676,37627.797,37631.37,36419.78,36845.254,42109.363,37107.31,35183.418,,,,,,"{'lr': 1e-07, 'epochs': 20, 'global_batch_size': 16}"
gasolinadeaviacao,to,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.9064906329053715,45.45454545454545,-70.63095249678814,1.589208306788068,0.9563272911214671,210.69585,189.96985,176.8896,175.7094,181.84062,177.04987,175.32822,180.86334,230.38771,237.32419,272.46683,357.17368,,,,,,"{'lr': 0.001, 'epochs': 5, 'global_batch_size': 32}"
glp,to,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,0.03316525559898121,63.63636363636363,2.609132311405424,0.733378861193259,0.04790528532408225,7515.1777,6975.189,7073.9478,7037.4917,7123.7993,7420.1196,6949.6216,7074.939,7346.7974,7306.8203,7282.405,6895.901,,,,,,"{'lr': 0.0001, 'epochs': 10, 'global_batch_size': 16}"
oleocombustivel,to,EXP1,TimeMoE,TimeMoE_50M,TimeMoE_fine_tuning_global,,2-DL,1.191353064529155e+17,0.0,-inf,2.567040471029613,0.3610427548010968,11.12745,16.690517,21.312435,23.648146,25.707249,29.993937,34.011055,34.97958,35.26979,32.965385,29.508118,22.226562,,,,,,"{'lr': 1e-06, 'epochs': 100, 'global_batch_size': 16}"
